c5,c5,i4,r8
F1,L75,1,0.985638
F1,L76,2,0.611571
F1,L77,0,0.113878
F1,L78,1,0.859331
F1,L79,2,0.880913
F1,L80,0,0.731857
F1,L81,2,0.32399
F1,L82,0,0.515237
F1,L83,1,0.870099
F1,L84,0,0.274399
F1,L85,2,0.412745
F1,L86,0,0.600688
F1,L87,2,0.484918
F1,L88,2,0.414485
F1,L89,2,0.211937
F1,L90,1,0.107859
F1,L91,0,0.293088
F1,L92,1,0.894586
F1,L93,0,0.738977
F1,L94,0,0.940585
F1,L95,0,0.012801
F1,L96,2,0.99394
F1,L97,2,0.718788
F1,L98,2,0.672249
F1,L99,1,0.217842
F1,L100,0,0.82646
F1,L101,2,0.791844
F1,L102,0,0.312965
F1,L103,2,0.308012
F1,L104,0,0.483345
F1,L105,2,0.698754
F1,L106,1,0.357542
F1,L107,2,0.619941
F1,L108,0,0.916506
F1,L109,0,0.961997
F1,L110,2,0.266813
F1,L111,0,0.511925
F1,L112,0,0.517495
F1,L113,2,0.882999
F1,L114,2,0.538844
F1,L115,0,0.118805
F1,L116,2,0.421045
F1,L117,0,0.019087
F1,L118,2,0.294709
F1,L119,2,0.368907
F1,L120,2,0.161318
F1,L121,2,0.79075
F1,L122,1,0.274597
F1,L123,2,0.148881
F1,L124,0,0.363226
F1,L125,1,0.94535
F1,L126,1,0.799216
F1,L127,2,0.042738
F1,L128,2,0.263276
F1,L129,2,0.328497
F1,L130,2,0.381067
F1,L131,0,0.441249
F1,L132,1,0.548625
F1,L133,1,0.707626
F1,L134,0,0.599287
F1,L135,0,0.58474
F1,L136,0,0.975857
F1,L137,0,0.282313
F1,L138,1,0.706332
F1,L139,1,0.067808
F1,L140,2,0.600415
F1,L141,0,0.390139
F1,L142,2,0.387689
F1,L143,1,0.784786
F1,L144,2,0.003793
F1,L145,1,0.772595
F1,L146,1,0.616795
F1,L147,2,0.250406
F1,L148,0,0.360361
F1,L149,1,0.458998
F1,L150,1,0.652933
F1,L151,1,0.695925
F1,L152,0,0.42288
F1,L153,2,0.823566
F1,L154,0,0.733662
F1,L155,0,0.556216
F1,L156,2,0.831045
F1,L157,0,0.99678
F1,L158,0,0.775557
F1,L159,2,0.651695
F1,L160,0,0.53823
F1,L161,0,0.501574
F1,L162,0,0.575007
F1,L163,2,0.988372
F1,L164,1,0.507549
F1,L165,1,0.531664
F1,L166,1,0.298571
F1,L167,2,0.092235
F1,L168,1,0.220532
F1,L169,2,0.596794
F1,L170,0,0.970935
F1,L171,2,0.837299
F1,L172,2,0.463429
F1,L173,1,0.590483
F1,L174,0,0.755733
F1,L175,1,0.981177
F1,L176,1,0.472361
F1,L177,0,0.562158
F1,L178,0,0.925032
F1,L179,1,0.983395
F1,L180,1,0.916183
F1,L181,1,0.328702
F1,L182,2,0.918806
F1,L183,2,0.02981
F1,L184,2,0.633809
F1,L185,0,0.381358
F1,L186,0,0.994719
F1,L187,2,0.635638
F1,L188,2,0.201486
F1,L189,1,0.53268
F1,L190,2,0.896279
F1,L191,2,0.348382
F1,L192,1,0.637688
F1,L193,1,0.214526
F1,L194,2,0.256245
F1,L195,0,0.253417
F1,L196,0,0.133351
F1,L197,1,0.95075
F1,L198,0,0.181044
F1,L199,0,0.516441
F1,L200,0,0.069269
F1,L201,0,0.065701
F1,L202,2,0.507031
F1,L203,0,0.630308
F1,L204,1,0.618953
F1,L205,1,0.2895
F1,L206,0,0.503329
F1,L207,2,0.404947
F1,L208,2,0.474023
F1,L209,0,0.33045
F1,L210,0,0.538688
F1,L211,1,0.818713
F1,L212,1,0.132198
F1,L213,2,0.310282
F1,L214,2,0.197712
F1,L215,1,0.392471
F1,L216,0,0.389032
F1,L217,2,0.91502
F1,L218,2,0.088468
F1,L219,1,0.743255
F1,L220,0,0.22927
F1,L221,2,0.278375
F1,L222,2,0.739345
F1,L223,2,0.896085
F1,L224,1,0.949722
F1,L225,1,0.670155
F1,L226,1,0.445083
F1,L227,1,0.988462
F1,L228,0,0.712155
F1,L229,1,0.553322
F1,L230,1,0.144543
F1,L231,1,0.384658
F1,L232,1,0.643309
F1,L233,2,0.153214
F1,L234,1,0.646709
F1,L235,2,0.352781
F1,L236,0,0.312842
F1,L237,1,0.363887
F1,L238,2,0.064684
F1,L239,2,0.258057
F1,L240,2,0.843803
F1,L241,1,0.2215
F1,L242,0,0.764693
F1,L243,1,0.336106
F1,L244,2,0.881166
F1,L245,0,0.784686
F1,L246,0,0.629912
F1,L247,0,0.160343
F1,L248,2,0.170662
F1,L249,1,0.667693
F1,L250,0,0.915862
F1,L251,2,0.771981
F1,L252,2,0.013412
F1,L253,0,0.623928
F1,L254,1,0.420426
F1,L255,0,0.448371
F1,L256,1,0.464155
F1,L257,2,0.035066
F1,L258,0,0.389519
F1,L259,0,0.328328
F1,L260,0,0.856635
F1,L261,1,0.342849
F1,L262,2,0.358158
F1,L263,2,0.659264
F1,L264,1,0.265217
F1,L265,2,0.895647
F1,L266,1,0.612123
F1,L267,1,0.581978
F1,L268,2,0.465249
F1,L269,1,0.257289
F1,L270,1,0.820453
F1,L271,1,0.911056
F1,L272,0,0.126064
F1,L273,2,0.238755
F1,L274,0,0.603291
F1,L275,0,0.822508
F1,L276,0,0.571793
F1,L277,1,0.120516
F1,L278,0,0.879899
F1,L279,0,0.230372
F1,L280,1,0.860057
F1,L281,0,0.200364
F1,L282,0,0.101216
F1,L283,2,0.659803
F1,L284,2,0.962886
F1,L285,0,0.753751
F1,L286,0,0.27073
F1,L287,0,0.829338
F1,L288,2,0.965277
F1,L289,2,0.165474
F1,L290,2,0.653716
F1,L291,1,0.897481
F1,L292,2,0.824228
F1,L293,2,0.677017
F1,L294,1,0.472283
F1,L295,2,0.350966
F1,L296,0,0.926008
F1,L297,1,0.296196
F1,L298,2,0.683073
F1,L299,1,0.990752
F1,L300,0,0.435113
F1,L301,0,0.697792
F1,L302,2,0.183768
F1,L303,1,0.068093
F1,L304,0,0.909806
F1,L305,2,0.777526
F1,L306,2,0.838469
F1,L307,1,0.732464
F1,L308,0,0.453273
F1,L309,2,0.138593
F1,L310,2,0.442151
F1,L311,0,0.955531
F1,L312,1,0.535029
F1,L313,2,0.530758
F1,L314,0,0.849243
F1,L315,2,0.605081
F1,L316,0,0.73495
F1,L317,0,0.826989
F1,L318,1,0.706234
F1,L319,1,0.458384
F1,L320,2,0.884721
F1,L321,2,0.821279
F1,L322,2,0.585376
F1,L323,0,0.49897
F1,L324,0,0.182993
F1,L325,1,0.132687
F1,L326,2,0.395081
F1,L327,2,0.651578
F1,L328,2,0.787442
F1,L329,1,0.082968
F1,L330,0,0.118478
F1,L331,0,0.228867
F1,L332,2,0.507318
F1,L333,1,0.216209
F1,L334,1,0.627674
F1,L335,0,0.326456
F1,L336,2,0.574116
F1,L337,2,0.395709
F1,L338,2,0.257279
F1,L339,0,0.480578
F1,L340,2,0.017473
F1,L341,0,0.252315
F1,L342,1,0.26329
F1,L343,2,0.349869
F1,L344,0,0.052207
F1,L345,2,0.385501
F1,L346,0,0.305979
F1,L347,0,0.488886
F1,L348,2,0.646126
F1,L349,0,0.708698
F1,L350,1,0.788323
F1,L351,2,0.419514
F1,L352,1,0.314495
F1,L353,2,0.868432
F1,L354,2,0.662026
F1,L355,0,0.885386
F1,L356,2,0.325134
F1,L357,0,0.796635
F1,L358,2,0.135343
F1,L359,0,0.086339
F1,L360,1,0.219464
F1,L361,0,0.330282
F1,L362,0,0.331763
F1,L363,2,0.761353
F1,L364,0,0.602495
F1,L365,0,0.965137
F1,L366,0,0.153968
F1,L367,0,0.63064
F1,L368,0,0.94378
F1,L369,0,0.322784
F1,L370,1,0.498082
F1,L371,0,0.065995
F1,L372,1,0.998788
F1,L373,1,0.783781
F1,L374,1,0.180657
F1,L375,0,0.063087
F1,L376,1,0.914566
F1,L377,2,0.065568
F1,L378,2,0.923621
F1,L379,0,0.004361
F1,L380,1,0.055835
F1,L381,1,0.75179
F1,L382,1,0.975831
F1,L383,0,0.175179
F1,L384,0,0.680167
F1,L385,2,0.969578
F1,L386,1,0.216206
F1,L387,2,0.111868
F1,L388,1,0.32817
F1,L389,2,0.482075
F1,L390,0,0.211761
F1,L391,0,0.185754
F1,L392,1,0.872811
F1,L393,1,0.443263
F1,L394,1,0.820146
F1,L395,0,0.163875
F1,L396,2,0.709492
F1,L397,2,0.338801
F1,L398,2,0.703448
F1,L399,1,0.120953
F1,L400,2,0.355048
F1,L401,0,0.207102
F1,L402,1,0.027683
F1,L403,2,0.028912
F1,L404,0,0.471635
F1,L405,1,0.955707
F1,L406,0,0.677278
F1,L407,0,0.624651
F1,L408,0,0.924104
F1,L409,0,0.425013
F1,L410,1,0.329274
F1,L411,1,0.993113
F1,L412,2,0.222692
F1,L413,2,0.129771
F1,L414,2,0.568497
F1,L415,1,0.424639
F1,L416,0,0.574211
F1,L417,1,0.262978
F1,L418,2,0.039564
F1,L419,1,0.971121
F1,L420,2,0.663772
F1,L421,0,0.370963
F1,L422,1,0.128606
F1,L423,2,0.176971
F1,L424,1,0.286762
F1,L425,1,0.005711
F1,L426,1,0.347841
F1,L427,0,0.375155
F1,L428,2,0.540491
F1,L429,1,0.893678
F1,L430,0,0.007568
F1,L431,0,0.876648
F1,L432,1,0.631554
F1,L433,2,0.60145
F1,L434,1,0.747388
F1,L435,1,0.239124
F1,L436,1,0.545622
F1,L437,2,0.05912
F1,L438,0,0.453252
F1,L439,0,0.457432
F1,L440,1,0.119676
F1,L441,1,0.46298
F1,L442,2,0.197597
F1,L443,2,0.488646
F1,L444,0,0.133454
F1,L445,1,0.220253
F1,L446,0,0.341818
F1,L447,1,0.606868
F1,L448,0,0.249505
F1,L449,2,0.529718
F1,L450,1,0.36586
F1,L451,1,0.010485
F1,L452,1,0.254249
F1,L453,0,0.582079
F1,L454,1,0.417811
F1,L455,0,0.19469
F1,L456,0,0.532059
F1,L457,0,0.991248
F1,L458,0,0.883157
F1,L459,0,0.406406
F1,L460,0,0.908787
F1,L461,2,0.069901
F1,L462,1,0.381499
F1,L463,2,0.053588
F1,L464,1,0.470395
F1,L465,1,0.686896
F1,L466,0,0.727948
F1,L467,1,0.016598
F1,L468,2,0.158357
F1,L469,1,0.296836
F1,L470,0,0.313533
F1,L471,0,0.160879
F1,L472,0,0.499989
F1,L473,0,0.028992
F1,L474,1,0.627363
F1,L475,2,0.966815
F1,L476,1,0.804626
F1,L477,0,0.53925
F1,L478,1,0.873316
F1,L479,1,0.547978
F1,L480,1,0.272986
F1,L481,1,0.349194
F1,L482,1,0.73287
F1,L483,0,0.631018
F1,L484,2,0.376691
F1,L485,1,0.164897
F1,L486,2,0.747464
F1,L487,1,0.511598
F1,L488,0,0.388973
F1,L489,2,0.837756
F1,L490,0,0.789509
F1,L491,0,0.007807
F1,L492,0,0.329221
F1,L493,1,0.213446
F1,L494,0,0.958592
F1,L495,0,0.91644
F1,L496,2,0.738367
F1,L497,1,0.734917
F1,L498,1,0.573431
F1,L499,1,0.084077
F1,L500,1,0.465926
F1,L501,0,0.80271
F1,L502,1,0.872126
F1,L503,1,0.563722
F1,L504,2,0.031748
F1,L505,0,0.14153
F1,L506,1,0.521919
F1,L507,2,0.303314
F1,L508,1,0.55672
F1,L509,2,0.726256
F1,L510,2,0.060203
F1,L511,1,0.753189
F1,L512,2,0.839464
F1,L513,0,0.742879
F1,L514,1,0.223203
F1,L515,2,0.768621
F1,L516,1,0.914774
F1,L517,0,0.019229
F1,L518,0,0.596699
F1,L519,0,0.28834
F1,L520,2,0.560533
F1,L521,2,0.885089
F1,L522,0,0.770331
F1,L523,0,0.792012
F1,L524,0,0.341271
F1,L525,0,0.399102
F1,L526,1,0.866254
F1,L527,1,0.265407
F1,L528,0,0.17835
F1,L529,1,0.807811
F1,L530,1,0.913982
F1,L531,1,0.851721
F1,L532,0,0.331019
F1,L533,0,0.336681
F1,L534,2,0.572684
F1,L535,1,0.046208
F1,L536,0,0.442961
F1,L537,2,0.41988
F1,L538,0,0.473558
F1,L539,2,0.938201
F1,L540,0,0.761176
F1,L541,2,0.080101
F1,L542,1,0.328464
F1,L543,0,0.843312
F1,L544,2,0.245593
F1,L545,1,0.806378
F1,L546,2,0.584023
F1,L547,2,0.657192
F1,L548,1,0.458209
F1,L549,0,0.240655
F1,L550,0,0.997003
F1,L551,2,0.343019
F1,L552,0,0.420904
F1,L553,0,0.676063
F1,L554,2,0.067904
F1,L555,0,0.31468
F1,L556,2,0.054794
F1,L557,1,0.554214
F1,L558,1,0.843228
F1,L559,0,0.757482
F1,L560,1,0.025861
F1,L561,1,0.197381
F1,L562,0,0.5275
F1,L563,1,0.533773
F1,L564,0,0.408713
F1,L565,0,0.155585
F1,L566,1,0.525516
F1,L567,2,0.631868
F1,L568,1,0.301402
F1,L569,2,0.129274
F1,L570,0,0.651791
F1,L571,2,0.747443
F1,L572,1,0.559933
F1,L573,1,0.145592
F1,L574,1,0.033331
F1,L575,1,0.635781
F1,L576,2,0.023991
F1,L577,2,0.829751
F1,L578,0,0.725672
F1,L579,1,0.173807
F1,L580,0,0.749864
F1,L581,2,0.391733
F1,L582,2,0.839921
F1,L583,2,0.440229
F1,L584,2,0.798932
F1,L585,0,0.620739
F1,L586,2,0.416078
F1,L587,0,0.612047
F1,L588,0,0.418432
F1,L589,1,0.383218
F1,L590,0,0.798272
F1,L591,2,0.622239
F1,L592,2,0.035753
F1,L593,1,0.101914
F1,L594,2,0.590216
F1,L595,1,0.597261
F1,L596,2,0.329918
F1,L597,1,0.559761
F1,L598,1,0.660997
F1,L599,2,0.348812
F1,L600,1,0.878222
F1,L601,0,0.339302
F1,L602,2,0.19553
F1,L603,2,0.121503
F1,L604,2,0.057662
F1,L605,2,0.850934
F1,L606,1,0.551176
F1,L607,1,0.370206
F1,L608,1,0.237521
F1,L609,0,0.406134
F1,L610,1,0.099204
F1,L611,1,0.26594
F1,L612,0,0.980527
F1,L613,0,0.198988
F1,L614,2,0.251174
F1,L615,0,0.599618
F1,L616,2,0.296833
F1,L617,1,0.523978
F1,L618,2,0.246911
F1,L619,2,0.69552
F1,L620,1,0.710667
F1,L621,0,0.59295
F1,L622,2,0.810259
F1,L623,2,0.272156
F1,L624,1,0.419073
F1,L625,2,0.041426
F1,L626,1,0.556181
F1,L627,2,0.042728
F1,L628,0,0.48247
F1,L629,2,0.615427
F1,L630,0,0.699387
F1,L631,1,0.360561
F1,L632,0,0.296729
F1,L633,2,0.695616
F1,L634,0,0.609174
F1,L635,1,0.750955
F1,L636,0,0.486651
F1,L637,0,0.69593
F1,L638,2,0.562809
F1,L639,0,0.578457
F1,L640,2,0.433734
F1,L641,0,0.028623
F1,L642,0,0.452825
F1,L643,0,0.960707
F1,L644,2,0.431334
F1,L645,1,0.175686
F1,L646,1,0.531181
F1,L647,1,0.923982
F1,L648,1,0.64405
F1,L649,1,0.476277
F1,L650,0,0.651206
F1,L651,1,0.503311
F1,L652,0,0.753541
F1,L653,0,0.918741
F1,L654,2,0.069668
F1,L655,0,0.307466
F1,L656,1,0.190084
F1,L657,2,0.511202
F1,L658,1,0.165655
F1,L659,2,0.016994
F1,L660,0,0.889887
F1,L661,2,0.552847
F1,L662,1,0.437054
F1,L663,1,0.366406
F1,L664,0,0.466313
F1,L665,1,0.304903
F1,L666,2,0.662607
F1,L667,1,0.619126
F1,L668,0,0.844347
F1,L669,1,0.490968
F1,L670,2,0.028169
F1,L671,2,0.099287
F1,L672,0,0.759456
F1,L673,1,0.675456
F1,L674,1,0.46724
F1,L675,0,0.456143
F1,L676,2,0.963849
F1,L677,1,0.670388
F1,L678,0,0.161982
F1,L679,0,0.446891
F1,L680,0,0.586255
F1,L681,0,0.607892
F1,L682,0,0.592962
F1,L683,0,0.809094
F1,L684,1,0.34902
F1,L685,1,0.451287
F1,L686,0,0.261494
F1,L687,0,0.41554
F1,L688,0,0.423428
F1,L689,2,0.373609
F1,L690,2,0.08241
F1,L691,2,0.257951
F1,L692,2,0.687778
F1,L693,2,0.340275
F1,L694,0,0.849109
F1,L695,2,0.771298
F1,L696,2,0.301535
F1,L697,1,0.233151
F1,L698,2,0.295091
F1,L699,1,0.701773
F1,L700,2,0.503555
F1,L701,2,0.14678
F1,L702,1,0.352442
F1,L703,0,0.737476
F1,L704,1,0.735541
F1,L705,2,0.883465
F1,L706,0,0.769902
F1,L707,2,0.794515
F1,L708,2,0.857805
F1,L709,1,0.841283
F1,L710,2,0.380575
F1,L711,2,0.499845
F1,L712,1,0.809519
F1,L713,2,0.206239
F1,L714,1,0.877724
F1,L715,0,0.587701
F1,L716,1,0.438026
F1,L717,1,0.764305
F1,L718,0,0.889552
F1,L719,0,0.6648
F1,L720,0,0.921459
F1,L721,0,0.48819
F1,L722,1,0.659934
F1,L723,2,0.871387
F1,L724,2,0.697911
F1,L725,2,0.933676
F1,L726,1,0.508436
F1,L727,2,0.125272
F1,L728,0,0.726365
F1,L729,2,0.117185
F1,L730,0,0.023082
F1,L731,1,0.873793
F1,L732,2,0.295297
F1,L733,0,0.014992
F1,L734,2,0.243566
F1,L735,1,0.067516
F1,L736,0,0.191779
F1,L737,1,0.809814
F1,L738,0,0.828169
F1,L739,0,0.61766
F1,L740,2,0.496496
F1,L741,2,0.056304
F1,L742,0,0.818657
F1,L743,1,0.098966
F1,L744,0,0.399625
F1,L745,0,0.696574
F1,L746,0,0.374843
F1,L747,0,0.33784
F1,L748,1,0.482118
F1,L749,1,0.342974
F1,L750,1,0.042197
F1,L751,1,0.693171
F1,L752,0,0.791728
F1,L753,2,0.080048
F1,L754,0,0.336536
F1,L755,0,0.939842
F1,L756,1,0.599931
F1,L757,2,0.702239
F1,L758,0,0.821141
F1,L759,0,0.3324
F1,L760,2,0.963583
F1,L761,1,0.389496
F1,L762,0,0.351934
F1,L763,0,0.522961
F1,L764,0,0.564319
F1,L765,0,0.279448
F1,L766,2,0.761158
F1,L767,0,0.881818
F1,L768,1,0.861951
F1,L769,1,0.782017
F1,L770,0,0.221373
F1,L771,1,0.504356
F1,L772,1,0.399828
F1,L773,2,0.219027
F1,L774,1,0.708766
F1,L775,2,0.851211
F1,L776,2,0.33655
F1,L777,0,0.985958
F1,L778,0,0.993645
F1,L779,2,0.861857
F1,L780,2,0.567833
F1,L781,0,0.813145
F1,L782,2,0.099448
F1,L783,0,0.291052
F1,L784,2,0.434618
F1,L785,2,0.346496
F1,L786,2,0.159373
F1,L787,0,0.463498
F1,L788,0,0.200743
F1,L789,2,0.529659
F1,L790,2,0.578398
F1,L791,0,0.129278
F1,L792,2,0.609333
F1,L793,1,0.61634
F1,L794,1,0.691521
F1,L795,1,0.3707
F1,L796,0,0.697258
F1,L797,1,0.898321
F1,L798,0,0.056833
F1,L799,1,0.78346
F1,L800,2,0.139057
F1,L801,1,0.836239
F1,L802,0,0.791786
F1,L803,2,0.389728
F1,L804,2,0.105027
F1,L805,2,0.520348
F1,L806,0,0.15684
F1,L807,2,0.88013
F1,L808,0,0.524096
F1,L809,0,0.670503
F1,L810,2,0.913499
F1,L811,0,0.002514
F1,L812,2,0.73368
F1,L813,0,0.471346
F1,L814,2,0.881515
F1,L815,1,0.878829
F1,L816,1,0.441148
F1,L817,2,0.802007
F1,L818,2,0.937365
F1,L819,0,0.133094
F1,L820,0,0.301547
F1,L821,2,0.09121
F1,L822,0,0.324706
F1,L823,2,0.33304
F1,L824,2,0.992834
F1,L825,1,0.449129
F1,L826,0,0.275765
F1,L827,0,0.99988
F1,L828,0,0.623473
F1,L829,0,0.597
F1,L830,1,0.305941
F1,L831,0,0.423457
F1,L832,0,0.490683
F1,L833,0,0.743875
F1,L834,0,0.174499
F1,L835,2,0.56668
F1,L836,2,0.395
F1,L837,1,0.115942
F1,L838,0,0.981168
F1,L839,2,0.271141
F1,L840,2,0.854677
F1,L841,1,0.605898
F1,L842,2,0.567796
F1,L843,2,0.836813
F1,L844,1,0.019796
F1,L845,0,0.615558
F1,L846,2,0.738734
F1,L847,1,0.37891
F1,L848,2,0.900919
F1,L849,2,0.861426
F1,L850,1,0.523031
F1,L851,1,0.434877
F1,L852,2,0.662526
F1,L853,1,0.806592
F1,L854,1,0.042552
F1,L855,1,0.358906
F1,L856,1,0.321244
F1,L857,1,0.689091
F1,L858,2,0.586061
F1,L859,0,0.589657
F1,L860,1,0.788515
F1,L861,0,0.411763
F1,L862,2,0.330703
F1,L863,1,0.882568
F1,L864,0,0.034536
F1,L865,2,0.026412
F1,L866,0,0.206205
F1,L867,1,0.769361
F1,L868,2,0.374355
F1,L869,1,0.229508
F1,L870,0,0.617761
F1,L871,1,0.536348
F1,L872,1,0.809265
F1,L873,1,0.341212
F1,L874,0,0.881837
F1,L875,2,0.826839
F1,L876,0,0.740248
F1,L877,2,0.17678
F1,L878,0,0.08291
F1,L879,0,0.982302
F1,L880,0,0.620227
F1,L881,0,0.161482
F1,L882,1,0.723222
F1,L883,2,0.587586
F1,L884,0,0.565194
F1,L885,1,0.968568
F1,L886,2,0.653476
F1,L887,2,0.507264
F1,L888,2,0.109688
F1,L889,1,0.965224
F1,L890,0,0.778623
F1,L891,1,0.357329
F1,L892,0,0.100273
F1,L893,0,0.284225
F1,L894,2,0.414757
F1,L895,0,0.697634
F1,L896,1,0.77413
F1,L897,1,0.458574
F1,L898,2,0.712884
F1,L899,2,0.838664
F1,L900,2,0.893078
F1,L901,0,0.181785
F1,L902,0,0.59212
F1,L903,0,0.598886
F1,L904,2,0.092495
F1,L905,1,0.91599
F1,L906,0,0.264618
F1,L907,1,0.427644
F1,L908,2,0.478004
F1,L909,2,0.151366
F1,L910,2,0.860065
F1,L911,0,0.309709
F1,L912,2,0.750328
F1,L913,2,0.120563
F1,L914,0,0.338764
F1,L915,1,0.81146
F1,L916,0,0.472403
F1,L917,0,0.54737
F1,L918,0,0.835547
F1,L919,2,0.520274
F1,L920,1,0.396435
F1,L921,0,0.525521
F1,L922,2,0.61572
F1,L923,1,0.207241
F1,L924,1,0.347761
F1,L925,1,0.206576
F1,L926,0,0.809109
F1,L927,0,0.032442
F1,L928,1,0.994631
F1,L929,1,0.559746
F1,L930,0,0.176406
F1,L931,0,0.469749
F1,L932,1,0.817863
F1,L933,1,0.84536
F1,L934,0,0.057417
F1,L935,1,0.796791
F1,L936,2,0.802915
F1,L937,2,0.520616
F1,L938,0,0.854532
F1,L939,2,0.652154
F1,L940,0,0.30255
F1,L941,0,0.334155
F1,L942,1,0.464589
F1,L943,2,0.467165
F1,L944,2,0.32586
F1,L945,2,0.236787
F1,L946,0,0.833004
F1,L947,1,0.429285
F1,L948,1,0.285999
F1,L949,0,0.170897
F1,L950,2,0.657245
F1,L951,0,0.908015
F1,L952,2,0.243233
F1,L953,1,0.641486
F1,L954,2,0.40083
F1,L955,1,0.0867
F1,L956,0,0.592569
F1,L957,2,0.417591
F1,L958,2,0.429488
F1,L959,2,0.49313
F1,L960,0,0.318854
F1,L961,1,0.573678
F1,L962,2,0.780027
F1,L963,0,0.541609
F1,L964,0,0.651099
F1,L965,2,0.025252
F1,L966,2,0.899073
F1,L967,1,0.406415
F1,L968,1,0.638407
F1,L969,0,0.519969
F1,L970,0,0.51897
F1,L971,2,0.093114
F1,L972,1,0.710168
F1,L973,1,0.852373
F1,L974,1,0.594804
F1,L975,1,0.496204
F1,L976,1,0.213416
F1,L977,0,0.624347
F1,L978,0,0.129272
F1,L979,0,0.299468
F1,L980,0,0.702141
F1,L981,1,0.780692
F1,L982,0,0.527745
F1,L983,0,0.544156
F1,L984,1,0.0208
F1,L985,2,0.125917
F1,L986,0,0.417698
F1,L987,2,0.548944
F1,L988,1,0.032968
F1,L989,0,0.14943
F1,L990,0,0.245112
F1,L991,2,0.088112
F1,L992,2,0.92342
F1,L993,0,0.436475
F1,L994,0,0.332799
F1,L995,2,0.528655
F1,L996,0,0.99752
F1,L997,0,0.265278
F1,L998,2,0.905753
F1,L999,0,0.185357
F10,L0,0,0.310724
F10,L1,1,0.084703
F10,L2,0,0.438949
F10,L3,2,0.039976
F10,L4,0,0.250925
F10,L5,2,0.744738
F10,L6,1,0.714682
F10,L7,0,0.310309
F10,L8,1,0.430228
F10,L9,0,0.452866
F10,L10,2,0.026177
F10,L11,1,0.014183
F10,L12,1,0.015499
F10,L13,2,0.664524
F10,L14,0,0.771921
F10,L15,2,0.278683
F10,L16,1,0.938046
F10,L17,1,0.850045
F10,L18,0,0.550552
F10,L19,2,0.674455
F10,L20,1,0.262195
F10,L21,1,0.890737
F10,L22,1,0.041194
F10,L23,2,0.328128
F10,L24,0,0.655962
F10,L25,1,0.937227
F10,L26,2,0.289609
F10,L27,1,0.518061
F10,L28,1,0.239828
F10,L29,0,0.162087
F10,L30,2,0.377831
F10,L31,2,0.879384
F10,L32,0,0.60244
F10,L33,0,0.475758
F10,L34,0,0.529221
F10,L35,0,0.080284
F10,L36,1,0.603424
F10,L37,2,0.75555
F10,L38,1,0.42043
F10,L39,0,0.036679
F10,L40,0,0.773453
F10,L41,0,0.708973
F10,L42,2,0.556179
F10,L43,0,0.677324
F10,L44,0,0.632134
F10,L45,0,0.261361
F10,L46,0,0.278757
F10,L47,2,0.210793
F10,L48,0,0.209014
F10,L49,1,0.539458
F10,L50,0,0.395123
F10,L51,1,0.269086
F10,L52,1,0.02769
F10,L53,1,0.692586
F10,L54,1,0.620821
F10,L55,2,0.183303
F10,L56,0,0.02515
F10,L57,1,0.135742
F10,L58,1,0.468876
F10,L59,0,0.693056
F10,L60,0,0.477546
F10,L61,1,0.358443
F10,L62,1,0.807426
F10,L63,2,0.295295
F10,L64,1,0.310859
F10,L65,1,0.372651
F10,L66,1,0.82314
F10,L67,2,0.126893
F10,L68,2,0.933511
F10,L69,1,0.685408
F10,L70,2,0.356267
F10,L71,0,0.159721
F10,L72,1,0.353009
F10,L73,2,0.498866
F10,L74,1,0.612179
F10,L75,2,0.712572
F10,L76,2,0.166979
F10,L77,0,0.643817
F10,L78,0,0.745182
F10,L79,0,0.981073
F10,L80,1,0.559403
F10,L81,1,0.63322
F10,L82,2,0.191529
F10,L83,1,0.818853
F10,L84,1,0.615996
F10,L85,2,0.630008
F10,L86,1,0.38547
F10,L87,0,0.219439
F10,L88,0,0.701179
F10,L89,1,0.118007
F10,L90,2,0.406937
F10,L91,1,0.431544
F10,L92,2,0.837236
F10,L93,0,0.565208
F10,L94,0,0.511202
F10,L95,1,0.958009
F10,L96,0,0.69048
F10,L97,0,0.403119
F10,L98,0,0.505645
F10,L99,2,0.642484
F10,L100,1,0.017575
F10,L101,0,0.602261
F10,L102,2,0.73927
F10,L103,2,0.923978
F10,L104,0,0.047751
F10,L105,2,0.999055
F10,L106,1,0.526802
F10,L107,1,0.158345
F10,L108,0,0.98529
F10,L109,1,0.179893
F10,L110,2,0.157432
F10,L111,2,0.672322
F10,L112,0,0.495314
F10,L113,2,0.119866
F10,L114,1,0.052198
F10,L115,0,0.169322
F10,L116,2,0.990017
F10,L117,1,0.231629
F10,L118,2,0.993923
F10,L119,2,0.970261
F10,L120,1,0.739785
F10,L121,0,0.938868
F10,L122,2,0.816677
F10,L123,2,0.805458
F10,L124,1,0.193467
F10,L125,2,0.142581
F10,L126,1,0.212215
F10,L127,1,0.917297
F10,L128,2,0.475656
F10,L129,2,0.900432
F10,L130,1,0.889505
F10,L131,0,0.764801
F10,L132,2,0.32946
F10,L133,0,0.55223
F10,L134,1,0.758325
F10,L135,1,0.801516
F10,L136,1,0.955853
F10,L137,2,0.270461
F10,L138,1,0.943635
F10,L139,1,0.522791
F10,L140,2,0.352254
F10,L141,2,0.324942
F10,L142,0,0.665589
F10,L143,1,0.127443
F10,L144,2,0.132269
F10,L145,1,0.066123
F10,L146,0,0.529206
F10,L147,1,0.826213
F10,L148,2,0.096169
F10,L149,2,0.952351
F10,L150,0,0.793122
